ids,clsids,expect_college,expect_edu_raw,linking_idx,teacher_praise,teacher_talk,bonding_idx,hukou_type,cog_score,ses_self,ses_pca,ses_pca_group,parent_edu_max,family_econ,home_books,has_desk,has_computer
1331,38,1.0,9.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,9,1518.5641025641023,1.3218302147158458,1,5.0,4.0,3.0,1.0,0.0
1332,38,0.0,3.0,-1.6614675684996598,1.0,,-0.2123636179914662,1.0,17,1976.0,-0.02870695888825214,0,4.0,3.0,2.0,1.0,0.0
1333,38,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,0.2873689629117474,0.0,24,0.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1334,38,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,0.0,22,1970.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1335,38,1.0,10.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,1.0,30,1973.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
1336,38,0.0,5.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,1.0,31,2000.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1337,38,1.0,7.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,1.0,23,1976.0,1.5349867982631817,1,4.0,4.0,4.0,1.0,0.0
1338,38,1.0,9.0,2.192208163836383,3.0,1.0,1.286834124718174,1.0,24,0.0,1.519949161256528,1,5.0,3.0,5.0,1.0,0.0
1339,38,1.0,9.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,26,1.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
1340,38,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,20,1.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1341,38,1.0,8.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,20,1518.5641025641023,-0.215725118113348,0,5.309523809523809,1.0,4.0,1.0,0.0
1342,38,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,26,1968.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
1343,38,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,29,1972.0,0.34244424562546893,1,5.0,3.0,5.0,0.0,0.0
1344,38,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.2873689629117474,0.0,31,1977.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1345,38,1.0,9.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,1.0,28,1518.5641025641023,1.1235467032744522,1,5.309523809523809,3.0,4.0,1.0,0.022727272727272728
1346,38,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,32,1969.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
1347,38,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,30,1978.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
1348,38,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,22,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1349,38,1.0,7.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,18,1973.0,0.19858963348744096,1,5.0,3.0,2.0,1.0,0.0
1350,38,0.0,6.0,0.9829678606700738,2.0,1.0,0.7871015438149604,0.0,26,1977.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
1351,38,0.0,6.0,3.401448467002692,4.0,1.0,1.786566705621388,1.0,22,1978.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
1352,38,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,1.0,19,1970.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
1353,38,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,1.0,24,1968.0,1.0785983571552022,1,8.0,2.0,4.0,1.0,0.0
1354,38,1.0,9.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,33,1971.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1355,38,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.7120961988946796,1.0,0,1974.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1454,41,1.0,8.0,1.3860479617255104,2.333333333333333,1.0,0.2873689629117474,0.0,22,1971.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1455,41,1.0,8.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,27,0.0,0.14946105189931655,0,6.0,3.0,4.0,1.0,1.0
1456,41,1.0,10.0,0.7929579036752421,3.6666666666666665,0.0,1.786566705621388,1.0,32,1.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
1457,41,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,30,1973.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
1458,41,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,19,1977.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1459,41,1.0,8.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,27,1968.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1461,41,1.0,7.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,30,1970.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1462,41,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,31,1973.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
1463,41,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,0.7871015438149604,1.0,32,1972.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1464,41,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,25,1977.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1465,41,1.0,7.0,3.401448467002692,4.0,1.0,1.786566705621388,1.0,32,1972.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1466,41,1.0,8.0,1.196038004730679,4.0,0.0,1.786566705621388,1.0,35,1971.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1467,41,1.0,8.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,32,1971.0,1.519949161256528,1,5.0,3.0,5.0,1.0,0.0
1468,41,1.0,7.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,22,1976.0,0.6531828182388272,1,7.0,3.0,2.0,1.0,0.0
1469,41,1.0,7.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,31,1974.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1470,41,1.0,7.0,2.192208163836383,3.0,1.0,0.7871015438149604,1.0,32,1978.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1471,41,1.0,9.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,20,2.0,0.9906894264528918,1,3.0,3.0,5.0,1.0,0.06451612903225806
1472,41,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,1.286834124718174,1.0,30,1975.0,-0.06369553164801936,0,7.0,3.0,3.0,1.0,1.0
1473,41,1.0,10.0,2.192208163836383,3.0,1.0,1.286834124718174,1.0,35,1974.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1474,41,1.0,9.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,30,1972.0,2.4291355307593,1,9.0,3.0,5.0,1.0,0.0
1475,41,1.0,7.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,27,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1476,41,1.0,7.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,22,1977.0,0.6098651635754588,1,4.0,2.0,5.0,1.0,0.0
1477,41,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,30,1972.0,-0.06369553164801936,0,7.0,3.0,3.0,1.0,1.0
1479,41,1.0,7.0,2.192208163836383,3.0,1.0,-0.7120961988946796,0.0,24,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1480,41,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,1.286834124718174,0.0,23,1974.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1481,41,1.0,8.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,33,1972.0,1.549126807091539,1,6.0,4.0,3.0,1.0,0.0
1482,41,1.0,10.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,1.0,19,1554.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1483,41,1.0,8.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,0.0,35,1977.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1484,41,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,0.7871015438149604,1.0,32,1975.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
1485,41,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,24,1970.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1486,41,1.0,7.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,1.0,28,1974.0,0.3967085800281229,1,5.0,2.0,4.0,1.0,0.0
1487,41,1.0,7.0,0.7929579036752421,3.6666666666666665,0.0,0.7871015438149604,1.0,30,1975.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1488,41,1.0,9.0,2.59528826489182,3.333333333333333,1.0,0.7871015438149604,0.0,26,1974.0,-0.9728819011507917,0,3.0,3.0,3.0,1.0,1.0
1489,41,1.0,8.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,1.0,33,2001.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1490,41,1.0,9.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,1.0,29,1973.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1491,41,1.0,9.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,1.0,31,1969.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
1492,41,1.0,7.0,1.196038004730679,4.0,0.0,2.286299286524601,1.0,18,1968.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1493,41,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,0.2873689629117474,1.0,33,1975.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1494,41,1.0,8.0,1.3860479617255104,2.333333333333333,1.0,0.7871015438149604,1.0,34,1.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
1496,41,1.0,8.0,2.192208163836383,3.0,1.0,0.2873689629117474,0.0,33,1973.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
1497,41,1.0,7.0,2.998368365947256,3.6666666666666665,1.0,0.7871015438149604,1.0,24,1973.0,1.9754399741862108,1,4.0,4.0,5.0,1.0,0.0
1498,41,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,24,1554.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1499,41,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,1.0,24,1973.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1500,41,1.0,8.0,2.192208163836383,3.0,1.0,-1.2118287797978933,0.0,21,0.0,0.10978307460683376,0,3.0,3.0,3.0,1.0,0.06451612903225806
1501,41,1.0,8.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,23,0.0,-0.938790956569321,0,3.0,2.0,2.0,1.0,0.0
1502,41,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,-0.2123636179914662,0.0,32,1973.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1503,41,0.0,6.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,1.0,21,0.0,-0.4983377806462922,0,3.0,2.0,3.0,1.0,0.0
1504,41,1.0,8.0,2.59528826489182,3.333333333333333,1.0,0.7871015438149604,1.0,34,1964.0,2.8846263436889834,1,8.0,4.0,5.0,1.0,0.0
1505,41,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,32,0.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1506,41,1.0,8.0,2.59528826489182,3.333333333333333,1.0,-0.2123636179914662,1.0,32,1972.0,0.6531828182388272,1,7.0,3.0,2.0,1.0,0.0
1507,41,1.0,9.0,0.389877802619806,3.333333333333333,0.0,-0.7120961988946796,1.0,26,0.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1508,41,1.0,8.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,1.0,30,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
1509,41,1.0,8.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,32,1973.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1510,41,1.0,8.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,31,1977.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1511,41,1.0,8.0,2.192208163836383,3.0,1.0,1.286834124718174,0.0,24,2001.0,-0.25600355126394514,0,3.0,3.0,2.0,1.0,0.0
1512,41,0.0,6.0,2.192208163836383,3.0,1.0,-0.2123636179914662,0.0,24,1975.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1513,41,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,0.0,19,1554.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1514,41,1.0,7.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,30,1971.0,1.9886823548362713,1,9.0,3.0,4.0,1.0,0.0
1515,42,0.0,6.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,26,1973.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
1516,42,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,1.0,25,1974.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1517,42,1.0,7.0,0.389877802619806,3.333333333333333,0.0,0.7871015438149604,1.0,34,1973.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1518,42,1.0,10.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,33,1973.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1519,42,1.0,10.0,-1.2224426016019396,2.0,0.0,2.7860318674278144,1.0,19,1975.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1520,42,1.0,7.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,32,0.0,-0.057884604723263205,0,3.0,2.0,4.0,1.0,0.0
1521,42,1.0,7.0,-0.0132022984356304,3.0,0.0,2.286299286524601,1.0,31,0.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1522,42,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,30,1970.0,2.8846263436889834,1,8.0,4.0,5.0,1.0,0.0
1523,42,1.0,9.0,2.192208163836383,3.0,1.0,0.7871015438149604,1.0,32,1972.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1524,42,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,31,1973.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
1525,42,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,22,1973.0,1.776423399467232,1,7.0,4.0,3.0,1.0,0.0
1526,42,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,32,0.0,0.881377038792817,1,5.0,4.0,2.0,1.0,0.0
1527,42,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,27,1978.0,-0.2710411882705991,0,4.0,2.0,3.0,1.0,0.0
1528,42,1.0,8.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,1.0,25,1974.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
1529,42,1.0,8.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,28,1974.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
1530,42,0.0,6.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,1.0,29,1978.0,-0.25600355126394514,0,3.0,3.0,2.0,1.0,0.0
1531,42,1.0,8.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,28,1967.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
1533,42,1.0,8.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,34,1972.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1534,42,1.0,9.0,0.389877802619806,3.333333333333333,0.0,0.7871015438149604,1.0,24,1970.0,2.65732975131329,1,7.0,4.0,5.0,1.0,0.0
1535,42,1.0,8.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,1.0,32,0.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
1536,42,1.0,7.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,1.0,31,1972.0,0.16360106072767353,0,8.0,3.0,3.0,1.0,1.0
1537,42,0.0,6.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,30,1973.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1538,42,1.0,8.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,33,1971.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
1539,42,1.0,7.0,-0.0132022984356304,3.0,0.0,2.7860318674278144,1.0,23,1973.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1540,42,1.0,7.0,0.1768076585592011,1.3333333333333333,1.0,0.2873689629117474,1.0,33,0.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1541,42,0.0,6.0,0.9829678606700738,2.0,1.0,0.2873689629117474,0.0,0,1968.0,2.0037199918429254,1,8.0,4.0,3.0,1.0,0.0
1542,42,0.0,6.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,1.0,17,0.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
1543,42,1.0,7.0,-0.2262724424962352,1.0,1.0,0.2873689629117474,1.0,26,1976.0,0.8672370299644598,1,3.0,4.0,3.0,1.0,0.0
1544,42,1.0,9.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,1.0,22,1976.0,-1.419368458066647,0,5.0,3.0,1.0,0.0,0.0
1545,42,1.0,7.0,1.196038004730679,4.0,0.0,1.286834124718174,1.0,24,1978.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1546,42,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-1.2118287797978933,1.0,34,1976.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
1547,42,0.0,5.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,0.0,0,1977.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
1548,42,1.0,7.0,0.9829678606700738,2.0,1.0,0.2873689629117474,1.0,24,1977.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1549,42,1.0,8.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,1.0,31,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1550,42,1.0,8.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,26,1972.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
1551,42,1.0,8.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,28,1975.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
1552,42,1.0,8.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,1.0,24,1975.0,1.0653559765051417,1,3.0,3.0,5.0,1.0,0.0
1553,42,1.0,7.0,0.9829678606700738,2.0,1.0,-1.2118287797978933,1.0,31,1976.0,0.18355199648078707,0,6.0,2.0,3.0,1.0,0.0
1554,42,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,28,0.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
1555,42,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,24,1976.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
1556,42,1.0,9.0,3.401448467002692,4.0,1.0,-0.2123636179914662,1.0,26,1976.0,0.3767576442750097,1,7.0,3.0,4.0,1.0,1.0
1557,42,1.0,9.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,35,2001.0,0.6139512410927297,1,7.0,3.0,2.0,1.0,0.03389830508474576
1558,42,1.0,9.0,3.401448467002692,4.0,1.0,1.286834124718174,0.0,33,1975.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1559,42,1.0,10.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,33,1976.0,0.19858963348744096,1,5.0,3.0,2.0,1.0,0.0
1560,42,0.0,6.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,25,1975.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
1561,42,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,16,0.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
1562,42,1.0,7.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,15,1971.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1563,42,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,34,1965.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
1565,42,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,24,1969.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
1566,42,1.0,8.0,2.998368365947256,3.6666666666666665,1.0,0.7871015438149604,1.0,30,1973.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
1567,42,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.2873689629117474,1.0,29,1971.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
1568,42,1.0,7.0,0.5798877596146376,1.6666666666666667,1.0,-0.2123636179914662,1.0,32,1974.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
1569,42,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,33,1974.0,0.8804794106145203,1,8.0,3.0,2.0,1.0,0.0
1570,42,1.0,7.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,0.0,29,1967.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
1571,42,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,0.2873689629117474,1.0,21,0.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
1572,42,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,0.7871015438149604,0.0,22,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1573,42,1.0,9.0,1.196038004730679,4.0,0.0,0.7871015438149604,1.0,31,1976.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
1574,42,0.0,6.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,1.0,29,1969.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
1575,42,1.0,7.0,1.7891280627809465,2.6666666666666665,1.0,-0.2123636179914662,0.0,24,1978.0,-0.014566950059894833,0,6.0,3.0,1.0,1.0,0.0
1576,42,1.0,10.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,21,1975.0,-0.02870695888825214,0,4.0,3.0,2.0,1.0,0.0
1683,45,1.0,7.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,20,1.0,-0.25600355126394514,0,3.0,3.0,2.0,1.0,0.0
1684,45,1.0,7.0,2.192208163836383,3.0,1.0,-0.2123636179914662,0.0,20,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1685,45,1.0,10.0,1.196038004730679,4.0,0.0,0.7871015438149604,0.0,18,1976.0,-0.25600355126394514,0,3.0,3.0,2.0,1.0,0.0
1686,45,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,18,0.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
1687,45,0.0,2.0,1.196038004730679,4.0,0.0,-0.7120961988946796,1.0,0,0.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
1688,45,0.0,5.0,0.389877802619806,3.333333333333333,0.0,0.2873689629117474,1.0,11,4.0,0.17030961583072657,0,1.0,3.0,4.0,1.0,0.0
1689,45,0.0,3.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,1.0,15,0.0,-0.5163667586627775,0,2.0,3.0,2.0,1.0,0.02857142857142857
1690,45,0.0,5.0,1.196038004730679,4.0,0.0,-0.2123636179914662,1.0,16,0.0,-0.484197771817935,0,5.0,2.0,2.0,1.0,0.0
1691,45,0.0,4.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,0,1977.0,-0.696456727186974,0,3.0,3.0,1.0,1.0,0.0
1692,45,0.0,5.0,-0.0132022984356304,3.0,0.0,1.286834124718174,0.0,20,1.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
1693,45,0.0,4.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,12,1996.0,-0.02870695888825214,0,4.0,3.0,2.0,1.0,0.0
1694,45,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,24,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
1695,45,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,27,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1698,45,0.0,3.0,3.401448467002692,4.0,1.0,1.286834124718174,0.0,24,1.0,0.15138300963594445,0,3.0,3.0,3.0,1.0,0.02857142857142857
1700,45,0.0,5.0,2.192208163836383,3.0,1.0,-0.2123636179914662,1.0,14,0.0,-1.4335084668950042,0,3.0,3.0,2.0,0.0,0.0
1701,45,0.0,6.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,0.0,23,1.0,-0.014566950059894833,0,6.0,3.0,1.0,1.0,0.0
1702,45,0.0,3.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,18,1.0,0.3937172390182916,1,3.0,4.0,2.0,1.0,0.02857142857142857
1703,45,0.0,6.0,2.192208163836383,3.0,1.0,0.2873689629117474,1.0,19,1976.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1704,45,1.0,7.0,-0.0132022984356304,3.0,0.0,1.286834124718174,1.0,22,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1705,45,1.0,7.0,1.196038004730679,4.0,0.0,0.7871015438149604,0.0,15,1979.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
1706,45,0.0,5.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,19,0.0,0.4258862258631341,1,6.0,3.0,2.0,1.0,0.0
1707,45,0.0,2.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,16,1974.0,0.19858963348744096,1,5.0,3.0,2.0,1.0,0.0
1708,45,1.0,7.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,15,1.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
1709,45,1.0,9.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,25,1978.0,1.0653559765051417,1,3.0,3.0,5.0,1.0,0.0
1710,45,0.0,5.0,-0.0132022984356304,3.0,0.0,2.7860318674278144,1.0,19,1973.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
